name,ppId,averageRating,reviewCount,currentMin,currentMax,originalMin,originalMax,priceType,preOrder,boostedPP,videoId,customerFavourite,marketingLabel,bottomBadges,mapPrice,originalPriceLabel,sephoraIn,showComparison,bulletedCopyAttrs,minSavePrice,maxSavePrice,currentPriceLabel,truckItemIn,ecoRebate,skuId,currencyCode,brand,skuSwatch,pdpUrl,availabilityStatus,bundleStatusBadge,subDivision,enableMiniPDP,fpacPriceMax,fpacPriceMin,fpacCoupon,bundleIndicator,appendSKUId,firstActivationDate,imagesInfo.thumbnailImageId,imagesInfo.altThumbnailImageId,channelMessage,upperLeftBadge,imagesInfo.colorizedImageId,ppShotType,product_url,date_scraped,search_term
Diamond Addiction (G-H / I1-I2) Womens 1/7 CT. T.W. Lab Grown White Diamond 14K Gold Over Silver Sterling Silver Round Drop Earrings,ppr5008491589,,,166.65,166.65,270.82,270.82,SALE,False,False,,False,,,False,original,False,True,"['# Pieces In Set: 1 Pair', 'Features: Quick Ship', 'Diamond Clarity: I1-I2', 'Earring Back: Hinged', 'Setting: Multi-Setting']",0.0,0.0,SALE,False,False,29303640018,USD,more brands,,/p/diamond-addiction-g-h-i1-i2-womens-1-7-ct-tw-lab-grown-white-diamond-14k-gold-over-silver-sterling-silver-round-drop-earrings/ppr5008491589?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,293,True,133.32,133.32,STAYWARM,False,False,2025-01-20T22:01:12,DP0120202507032251M.tif,DP0120202507032556M.tif,,"[{'name': 'Few Left', 'priority': 1, 'urlParam': 'fewleft'}]",,,https://www.jcpenney.com/p/diamond-addiction-g-h-i1-i2-womens-1-7-ct-tw-lab-grown-white-diamond-14k-gold-over-silver-sterling-silver-round-drop-earrings/ppr5008491589?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Mens 1/10 CT. T.W. Diamond Stainless Steel Stud Earring,pp5005520128,,,187.49,187.49,624.98,624.98,CLEARANCE,False,False,,False,,,False,original,False,True,"['Included: 1 Earring Stud(s)', 'Features: Quick Ship', 'Diamond Clarity: I3', 'Earring Back: Screw Back Post', 'Setting: Prong']",70.0,70.0,CLEARANCE,False,False,28703510018,USD,more brands,"[{'colorName': 'White', 'swatchImageId': 'DP1115202413030826S.tif', 'colorizedImageId': 'DP0628202107024480M.tif', 'colorSeqNum': 1, 'skuId': '28703510018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0628202107024476M.tif', 'colorSeq': 0}, {'imgId': 'DP0628202107024488M.tif', 'colorSeq': 1}, {'imgId': 'DP0628202107024492M.tif', 'colorSeq': 2}]}]",/p/mens-1-10-ct-tw-diamond-stainless-steel-stud-earring/pp5005520128?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,287,True,,,,False,False,2015-05-27T00:00:00,DP0628202107024480M.tif,DP0628202107024476M.tif,available online only,,,,https://www.jcpenney.com/p/mens-1-10-ct-tw-diamond-stainless-steel-stud-earring/pp5005520128?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
1/6 CT. T.W. Natural White Diamond Sterling Silver 13.1mm Moon Stud Earrings,ppr5008301165,,,408.32,408.32,583.32,583.32,SALE,False,False,,False,,,False,original,False,True,"['Features: Diamond Bezel, Celestial Jewelry', 'Diamond Clarity: I2', 'Earring Back: Friction', 'Setting: Bezel', 'Shape: Moon']",0.0,0.0,SALE,False,False,29398540018,USD,more brands,"[{'colorName': 'Sterling Silver', 'swatchImageId': 'DP0315202507110542S.tif', 'colorizedImageId': 'DP1028202207141811M.tif', 'colorSeqNum': 1, 'skuId': '29398540018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1028202207141914M.tif', 'colorSeq': 0}, {'imgId': 'DP1028202207142017M.tif', 'colorSeq': 1}, {'imgId': 'DP1028202207141708M.tif', 'colorSeq': 2}]}]",/p/1-6-ct-tw-natural-white-diamond-sterling-silver-131mm-moon-stud-earrings/ppr5008301165?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,293,True,326.65,326.65,STAYWARM,False,False,2022-10-28T22:02:36,DP1028202207141811M.tif,DP1028202207141914M.tif,available online only,,,,https://www.jcpenney.com/p/1-6-ct-tw-natural-white-diamond-sterling-silver-131mm-moon-stud-earrings/ppr5008301165?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Womens Diamond Accent Natural Black Diamond Sterling Silver Diamond Drop Earrings,ppr5007247393,,,131.24,131.24,187.48,187.48,SALE,False,False,,False,,,False,original,False,True,"['Earring Back: Friction', 'Setting: Prong', 'Shape: Diamond', 'Stone Cut: Round', 'Metal Color: White']",0.0,0.0,SALE,False,False,29348830018,USD,more brands,,/p/womens-diamond-accent-natural-black-diamond-sterling-silver-diamond-drop-earrings/ppr5007247393?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,293,True,104.99,104.99,STAYWARM,False,False,2017-04-11T00:00:00,DP0329201718215082M.tif,DP0329201718215084M.tif,available online only,,,,https://www.jcpenney.com/p/womens-diamond-accent-natural-black-diamond-sterling-silver-diamond-drop-earrings/ppr5007247393?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Womens Diamond Accent Genuine Green Jade 18K Gold Over Silver Circle Drop Earrings,ppr5008496485,,,145.82,145.82,208.32,208.32,SALE,False,False,2614297A_V_VA_NOCOLOR,False,,,False,original,False,True,"['Features: Quick Ship', 'Diamond Clarity: I3', 'Earring Back: Lever Back', 'Shape: Circle', 'Stone Cut: Round']",0.0,0.0,SALE,False,False,26142970018,USD,more brands,,/p/womens-diamond-accent-genuine-green-jade-18k-gold-over-silver-circle-drop-earrings/ppr5008496485?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,261,True,116.65,116.65,STAYWARM,False,False,2024-11-18T17:04:53,DP1115202411130746M.tif,DP1115202411131053M.tif,available online only,,,,https://www.jcpenney.com/p/womens-diamond-accent-genuine-green-jade-18k-gold-over-silver-circle-drop-earrings/ppr5008496485?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Womens 1/6 CT. T.W. Natural White Diamond 10K White Gold Infinity Drop Earrings,ppr5007863508,,,656.24,656.24,937.48,937.48,SALE,False,False,,False,,,False,original,False,True,"['Diamond Clarity: I3', 'Earring Back: Friction', 'Setting: Prong', 'Shape: Infinity', 'Stone Cut: Round']",0.0,0.0,SALE,False,False,27084170018,USD,more brands,,/p/womens-1-6-ct-tw-natural-white-diamond-10k-white-gold-infinity-drop-earrings/ppr5007863508?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,270,True,524.99,524.99,STAYWARM,False,False,2019-04-18T00:00:00,DP0416201913012368M.tif,DP0416201913012377M.tif,available online only,,,,https://www.jcpenney.com/p/womens-1-6-ct-tw-natural-white-diamond-10k-white-gold-infinity-drop-earrings/ppr5007863508?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Womens 1/10 CT. T.W. Lab Grown White Diamond 14K Gold Over Silver Sterling Silver 13.7mm Hoop Earrings,ppr5008514736,,,133.32,133.32,208.32,208.32,SALE,False,False,,False,,,False,original,False,True,"['# Pieces In Set: 1 Pair', 'Features: Quick Ship', 'Diamond Clarity: I2', 'Earring Back: Hinged', 'Setting: Prong']",0.0,0.0,SALE,False,False,29305800018,USD,more brands,,/p/womens-1-10-ct-tw-lab-grown-white-diamond-14k-gold-over-silver-sterling-silver-137mm-hoop-earrings/ppr5008514736?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,293,True,106.65,106.65,STAYWARM,False,False,2025-03-19T07:09:22,DP0306202507150531M.tif,DP0306202507150738M.tif,,,,,https://www.jcpenney.com/p/womens-1-10-ct-tw-lab-grown-white-diamond-14k-gold-over-silver-sterling-silver-137mm-hoop-earrings/ppr5008514736?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Diamond Accent Lab Created Pink Sapphire Sterling Silver 11mm Heart Stud Earrings,ppr5007946897,,,113.33,113.33,283.32,283.32,CLEARANCE,False,False,,False,,,False,original,False,True,"['Diamond Clarity: I3', 'Earring Back: Friction', 'Setting: Prong', 'Shape: Heart', 'Stone Cut: Heart']",60.0,60.0,CLEARANCE,False,False,26606280018,USD,more brands,,/p/diamond-accent-lab-created-pink-sapphire-sterling-silver-11mm-heart-stud-earrings/ppr5007946897?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,266,True,,,,False,False,2020-01-02T07:17:38,DP1121201909025765M.tif,DP1121201909025774M.tif,available online only,,,,https://www.jcpenney.com/p/diamond-accent-lab-created-pink-sapphire-sterling-silver-11mm-heart-stud-earrings/ppr5007946897?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Diamond Blossom 1/2 CT.T.W. Natural Diamond Hoop Earrings,pp5004480103,,,554.16,554.16,791.65,791.65,SALE,False,False,,False,,,False,original,False,True,"['Diamond Clarity: I2-I3', 'Earring Back: Friction', 'Setting: Prong', 'Stone Cut: Round', 'Diamond Color: I-J']",0.0,0.0,SALE,False,False,29337710000,USD,more brands,,/p/diamond-blossom-1-2-cttw-natural-diamond-hoop-earrings/pp5004480103?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,293,True,443.32,443.32,STAYWARM,False,False,2014-09-04T00:00:00,DP0902201417082199M.tif,DP0523202417044648M.tif,available online only,,,,https://www.jcpenney.com/p/diamond-blossom-1-2-cttw-natural-diamond-hoop-earrings/pp5004480103?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
1/10 CT. T.W. Lab Grown White Diamond Sterling Silver 5.4mm Stud Earrings,ppr5008505139,,,116.66,116.66,166.65,166.65,SALE,False,False,,False,,,False,original,False,True,"['# Pieces In Set: 1 Pair', 'Features: Quick Ship', 'Diamond Clarity: I2', 'Earring Back: Post', 'Setting: Nick']",0.0,0.0,SALE,False,False,29305060018,USD,more brands,"[{'colorName': 'Sterling Silver', 'swatchImageId': 'DP0315202507085061S.tif', 'colorizedImageId': 'DP1221202407034090M.tif', 'colorSeqNum': 1, 'skuId': '29305060018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1221202407034293M.tif', 'colorSeq': 0}, {'imgId': 'DP1221202407033987M.tif', 'colorSeq': 1}, {'imgId': 'DP0224202507292569M.tif', 'colorSeq': 2}]}]",/p/1-10-ct-tw-lab-grown-white-diamond-sterling-silver-54mm-stud-earrings/ppr5008505139?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,293,True,93.32,93.32,STAYWARM,False,False,2025-01-08T07:07:33,DP1221202407034090M.tif,DP1221202407034293M.tif,available online only,"[{'name': 'Few Left', 'priority': 1, 'urlParam': 'fewleft'}]",,,https://www.jcpenney.com/p/1-10-ct-tw-lab-grown-white-diamond-sterling-silver-54mm-stud-earrings/ppr5008505139?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
1928 Filigree Womens Diamond Drop Earrings,ppr5008609654,,,29.0,29.0,29.0,29.0,ORIGINAL,False,False,,False,,,False,original,False,True,"['Included: 1 Pair of Earrings', 'Earring Back: Fish Hook', 'Shape: Diamond', 'Metal Color: Gold Tone', 'Earring Length: 2 Inch']",0.0,0.0,ORIGINAL,False,False,13004420018,USD,1928,"[{'colorName': 'Gold', 'swatchImageId': 'DP1117202507131717S.tif', 'colorizedImageId': 'DP1117202507131612M.tif', 'colorSeqNum': 1, 'skuId': '13004420018', 'defaultSwatch': False}]",/p/1928-filigree-womens-diamond-drop-earrings/ppr5008609654?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,130,True,23.2,23.2,STAYWARM,False,False,2025-11-17T22:03:04,DP1117202507131612M.tif,,available online only,"[{'name': 'NEW', 'priority': 1, 'urlParam': 'new'}]",,,https://www.jcpenney.com/p/1928-filigree-womens-diamond-drop-earrings/ppr5008609654?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Womens 1/3 CT. T.W. Natural White Diamond Sterling Silver Pear Drop Earrings,ppr5008301172,,,802.07,802.07,1145.82,1145.82,SALE,False,False,,False,,,False,original,False,True,"['Diamond Clarity: I2', 'Earring Back: Friction', 'Setting: Prong', 'Shape: Pear', 'Stone Cut: Round']",0.0,0.0,SALE,False,False,29398610018,USD,more brands,,/p/womens-1-3-ct-tw-natural-white-diamond-sterling-silver-pear-drop-earrings/ppr5008301172?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,293,True,641.65,641.65,STAYWARM,False,False,2022-10-28T22:02:37,DP1028202207145113M.tif,DP1028202207145216M.tif,available online only,,,,https://www.jcpenney.com/p/womens-1-3-ct-tw-natural-white-diamond-sterling-silver-pear-drop-earrings/ppr5008301172?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Womens Diamond Accent Natural White Diamond 10K Gold Heart Drop Earrings,ppr5007198218,,,583.32,583.32,833.32,833.32,SALE,False,False,,False,,,False,original,False,True,"['Diamond Clarity: I3', 'Earring Back: Friction', 'Setting: Prong', 'Shape: Heart', 'Stone Cut: Round']",0.0,0.0,SALE,False,False,27024960018,USD,more brands,,/p/womens-diamond-accent-natural-white-diamond-10k-gold-heart-drop-earrings/ppr5007198218?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,270,True,466.65,466.65,STAYWARM,False,False,2017-01-06T00:00:00,DP1206201617022953M.tif,DP0523202409212884M.tif,available online only,,,,https://www.jcpenney.com/p/womens-diamond-accent-natural-white-diamond-10k-gold-heart-drop-earrings/ppr5007198218?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Womens Diamond Accent Natural White Diamond Sterling Silver Drop Earrings,ppr5007247392,,,131.24,131.24,187.48,187.48,SALE,False,False,,False,,,False,original,False,True,"['Diamond Clarity: I3', 'Earring Back: Friction', 'Setting: Prong', 'Stone Cut: Round', 'Diamond Color: J-K']",0.0,0.0,SALE,False,False,29348820018,USD,more brands,,/p/womens-diamond-accent-natural-white-diamond-sterling-silver-drop-earrings/ppr5007247392?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,293,True,104.99,104.99,STAYWARM,False,False,2017-04-11T00:00:00,DP1204202307054314M.tif,DP1204202307054416M.tif,available online only,,,,https://www.jcpenney.com/p/womens-diamond-accent-natural-white-diamond-sterling-silver-drop-earrings/ppr5007247392?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
(J-K / I3) Womens Diamond Accent Genuine White Diamond Accent 14K Gold Over Silver Drop Earrings,ppr5008633884,,,149.98,149.98,208.32,208.32,SALE,False,False,,False,,,False,original,False,True,"['Features: Quick Ship', 'Diamond Clarity: I3', 'Earring Back: Post', 'Stone Cut: Round', 'Diamond Color: J-K']",0.0,0.0,SALE,False,False,29308240018,USD,more brands,"[{'colorName': 'Gold Over Silver', 'swatchImageId': 'DP1031202511071576S.tif', 'colorizedImageId': 'DP1031202511071157M.tif', 'colorSeqNum': 1, 'skuId': '29308240018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1031202511071471M.tif', 'colorSeq': 0}, {'imgId': 'DP1031202511071262M.tif', 'colorSeq': 1}, {'imgId': 'DP1031202511071367M.tif', 'colorSeq': 2}]}]",/p/j-k-i3-womens-diamond-accent-genuine-white-diamond-accent-14k-gold-over-silver-drop-earrings/ppr5008633884?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,293,True,119.98,119.98,STAYWARM,False,False,2025-12-10T11:05:27,DP1031202511071157M.tif,DP1031202511071471M.tif,,"[{'name': 'NEW', 'priority': 1, 'urlParam': 'new'}]",,,https://www.jcpenney.com/p/j-k-i3-womens-diamond-accent-genuine-white-diamond-accent-14k-gold-over-silver-drop-earrings/ppr5008633884?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Diamond Cut Womens Sterling Silver 20.3mm Hoop Earrings,ppr5008231025,,,124.99,124.99,249.98,249.98,SALE,False,False,,False,,,False,original,False,True,"['# Pieces In Set: 1 Pair', 'Features: Nickel Free, Quick Ship', 'Earring Back: Hinged', 'Metal Color: White', 'Earring Length: 20.3mm']",0.0,0.0,SALE,False,False,29074740018,USD,more brands,,/p/diamond-cut-womens-sterling-silver-203mm-hoop-earrings/ppr5008231025?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,290,True,99.99,99.99,STAYWARM,False,False,2022-05-06T07:03:15,DP0522202307063993M.tif,DP0522202307064097M.tif,available online only,"[{'name': 'Few Left', 'priority': 1, 'urlParam': 'fewleft'}]",,,https://www.jcpenney.com/p/diamond-cut-womens-sterling-silver-203mm-hoop-earrings/ppr5008231025?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Linear Womens 1/3 CT. T.W. Natural Black Diamond Sterling Silver Drop Earrings,ppr5007960953,,,291.66,291.66,416.65,416.65,SALE,False,False,,False,,,False,original,False,True,"['Earring Back: Friction', 'Setting: Prong', 'Shape: Linear', 'Stone Cut: Round', 'Metal Color: White']",0.0,0.0,SALE,False,False,29389270018,USD,more brands,,/p/linear-womens-1-3-ct-tw-natural-black-diamond-sterling-silver-drop-earrings/ppr5007960953?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,293,True,233.32,233.32,STAYWARM,False,False,2020-01-16T22:01:29,DP0116202009013969M.tif,DP0116202009013975M.tif,available online only,,,,https://www.jcpenney.com/p/linear-womens-1-3-ct-tw-natural-black-diamond-sterling-silver-drop-earrings/ppr5007960953?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Womens 1/4 CT. T.W. Natural Blue Diamond Sterling Silver Pear Drop Earrings,ppr5007863068,,,379.16,379.16,541.65,541.65,SALE,False,False,,False,,,False,original,False,True,"['Diamond Clarity: I3', 'Earring Back: Friction', 'Setting: Prong', 'Shape: Pear', 'Stone Cut: Round']",0.0,0.0,SALE,False,False,29385600018,USD,more brands,,/p/womens-1-4-ct-tw-natural-blue-diamond-sterling-silver-pear-drop-earrings/ppr5007863068?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,293,True,303.32,303.32,STAYWARM,False,False,2019-04-18T00:00:00,DP0416201915013688M.tif,DP0416201915013692M.tif,available online only,,,,https://www.jcpenney.com/p/womens-1-4-ct-tw-natural-blue-diamond-sterling-silver-pear-drop-earrings/ppr5007863068?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Ever Star (G-H / I1) Womens 1/10 CT. Lab Grown White Diamond Sterling Silver 4.5mm Round Single Earring,ppr5008228634,,,102.07,102.07,145.82,145.82,SALE,False,False,,False,,,False,original,False,True,"['Diamond Clarity: I1', 'Earring Back: Friction', 'Setting: Prong', 'Shape: Round', 'Stone Cut: Round']",0.0,0.0,SALE,False,False,27132340018,USD,ever star,,/p/ever-star-g-h-i1-womens-1-10-ct-lab-grown-white-diamond-sterling-silver-45mm-round-single-earring/ppr5008228634?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,271,True,81.65,81.65,STAYWARM,False,False,2022-04-20T17:05:14,DP0512202207014533M.tif,DP0512202207014535M.tif,available online only,,,,https://www.jcpenney.com/p/ever-star-g-h-i1-womens-1-10-ct-lab-grown-white-diamond-sterling-silver-45mm-round-single-earring/ppr5008228634?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Sparkle Allure Cheveron White Diamond Accent 3.7mm Chevron Stud Earrings,ppr5008379423,1.0,1.0,60.0,60.0,60.0,60.0,ORIGINAL,False,False,,False,,,False,original,False,True,"['Included: 1 Pair of Earrings', 'Earring Back: Post', 'Shape: Chevron', 'Stone Cut: Round', 'Stone Millimeter Measurement: 1 Mm Width, 1 Mm Length']",0.0,0.0,ORIGINAL,False,False,05898300018,USD,sparkle allure,,/p/sparkle-allure-cheveron-white-diamond-accent-37mm-chevron-stud-earrings/ppr5008379423?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,058,True,30.0,30.0,1FASHION,False,False,2023-07-24T11:04:45,DP0712202313060693M.tif,DP0219202511131785M.tif,available online only,"[{'name': 'Few Left', 'priority': 1, 'urlParam': 'fewleft'}]",,,https://www.jcpenney.com/p/sparkle-allure-cheveron-white-diamond-accent-37mm-chevron-stud-earrings/ppr5008379423?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
