AnonID,Cset,Phase,ResponseType,ConclusionRaw,Difficulty,Comparability,ConclusionClass,Type,Mating,Cset Quality (voted),Cset Quality (prescreen),Intervening bullets (min),Intervening bullets (max),Caliber Q1,Q1 Quality (prescreen),Q2 Quality (prescreen),Cset Category (Detailed)
BETXR,KQ3535,Primary (Baseline),KQ,LeanExcl,Diff,LowRepro,NonMatch,KQ,Nonmated,A:B,G,,,040,G,,"Same Model, Diff Sess, JHP"
BETXR,KQ3544,Primary (Baseline),KQ,LeanExcl,Diff,LowRepro,NonMatch,KQ,Nonmated,A:B,G,,,038,G,,"Diff Make, FMJ"
BETXR,KQ3609,Primary (Baseline),KQ,LeanExcl,Diff,LowRepro,NonMatch,KQ,Nonmated,A:B,G,,,038,G,,"Same Model, Diff Sess, FMJ"
BETXR,KQ3631,Primary (Baseline),KQ,LeanExcl,Diff,HiRepro,NonMatch,KQ,Nonmated,A:B,G,,,038,G,,"Diff Make, JHP"
BETXR,KQ3730,Primary (Baseline),KQ,LeanExcl,Norm,HiRepro,NonMatch,KQ,Nonmated,A:A,P,,,038,P,,"Diff Make, JHP"
BETXR,KQ4111,Primary (Baseline),KQ,Excl,Norm,HiRepro,NonMatch,KQ,Nonmated,A:A,P,,,038,P,,"Same Model, Diff Sess, JHP"
BETXR,KQ4116,Primary (Baseline),KQ,Insuff,Diff,ModRepro,Inconclusive,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, JHP"
BETXR,KQ4215,Primary (Baseline),KQ,LeanExcl,Diff,ModRepro,NonMatch,KQ,Nonmated,A:A,P,,,038,P,,"Diff Model, FMJ"
BETXR,KQ4279,Primary (Baseline),KQ,NoValue,na,na,Inconclusive,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, Polygonal, FMJ"
BETXR,KQ4355,Primary (Baseline),KQ,Excl,Diff,LowRepro,NonMatch,KQ,Nonmated,A:C,B,,,9ML,B,,"Diff Make, FMJ, Poor quality"
BETXR,KQ4397,Primary (Baseline),KQ,LeanExcl,Diff,HiRepro,NonMatch,KQ,Nonmated,A:B,G,,,038,G,,"Diff Model, JHP"
BETXR,KQ4403,Primary (Baseline),KQ,ID,Norm,LowRepro,Match,KQ,Mated,A:A,P,0.0,8.0,040,P,,"Same Model, Same SubSess, FMJ"
BETXR,KQ4490,Primary (Baseline),KQ,Excl,VEasy,HiRepro,NonMatch,KQ,Nonmated,A:B,G,,,9ML,G,,"Diff Make, FMJ"
BETXR,KQ4503,Primary (Baseline),KQ,LeanExcl,Norm,HiRepro,NonMatch,KQ,Nonmated,A:A,P,,,038,P,,"Same Model, Diff Sess, JHP"
BETXR,KQ4520,Primary (Baseline),KQ,NoValue,na,na,Inconclusive,KQ,Mated,A:A,P,0.0,8.0,9ML,P,,"Same Model, Same SubSess, Polygonal, FMJ"
BETXR,KQ4860,Primary (Baseline),KQ,ID,VEasy,HiRepro,Match,KQ,Mated,A:A,P,0.0,8.0,9ML,P,,"Same Model, Same SubSess, JHP"
BFCAE,KQ1454,Primary (Baseline),KQ,ID,Easy,ModRepro,Match,KQ,Mated,A:B,U,0.0,8.0,040,U,,"Same Model, Same SubSess, JHP"
BFCAE,KQ1562,Primary (Baseline),KQ,LeanExcl,Diff,HiRepro,NonMatch,KQ,Nonmated,A:A,P,,,9ML,P,,"Diff Make, FMJ"
BFCAE,KQ1595,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, Polygonal, FMJ"
BFCAE,KQ1608,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Diff Model, JHP"
BFCAE,KQ1747,Primary (Baseline),KQ,Insuff,Diff,HiRepro,Inconclusive,KQ,Nonmated,A:D,U,,,038,U,,"Diff Make, FMJ, Poor quality"
BFCAE,KQ1796,Primary (Baseline),KQ,Excl,Easy,HiRepro,NonMatch,KQ,Nonmated,A:B,G,,,9ML,G,,"Diff Model, JHP"
BFCAE,KQ1927,Primary (Baseline),KQ,NoValue,na,na,Inconclusive,KQ,Nonmated,A:C,B,,,9ML,B,,"Diff Model, FMJ, Poor quality"
BFCAE,KQ1930,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:B,G,,,9ML,G,,"Same Model, Diff Sess, FMJ"
BFCAE,KQ2041,Primary (Baseline),KQ,NoValue,na,na,Inconclusive,KQ,Nonmated,A:B,G,,,9ML,G,,"Same Model, Diff Sess, FMJ"
BFCAE,KQ2084,Primary (Baseline),KQ,ID,Easy,ModRepro,Match,KQ,Mated,A:A,P,0.0,8.0,038,P,,"Same Model, Same SubSess, JHP"
BFCAE,KQ2243,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, Polygonal, FMJ"
BFCAE,KQ2329,Primary (Baseline),KQ,Insuff,Norm,HiRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Diff Make, JHP"
BFCAE,KQ2426,Primary (Baseline),KQ,Insuff,Norm,HiRepro,Inconclusive,KQ,Mated,A:A,P,40.0,58.0,038,P,,"Same Model, Diff Sess, JHP"
BFCAE,KQ2455,Primary (Baseline),KQ,ID,VEasy,HiRepro,Match,KQ,Mated,A:A,G,20.0,38.0,9ML,G,,"Same Model, Same Sess, JHP"
BFCAE,KQ2709,Primary (Baseline),KQ,NoValue,na,na,Inconclusive,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, JHP"
BFCAE,KQ2762,Primary (Baseline),KQ,Insuff,Norm,LowRepro,Inconclusive,KQ,Nonmated,A:A,P,,,038,P,,"Same Model, Diff Sess, FMJ"
BFCAE,KQ3000,Primary (Baseline),KQ,Insuff,Norm,HiRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Same Model, Diff Sess, JHP"
BFCAE,KQ3383,Primary (Baseline),KQ,ID,VEasy,HiRepro,Match,KQ,Mated,A:A,P,0.0,8.0,9ML,P,,"Same Model, Same SubSess, FMJ"
BFCAE,KQ3412,Primary (Baseline),KQ,Insuff,Norm,HiRepro,Inconclusive,KQ,Nonmated,A:B,G,,,9ML,G,,"Same Model, Diff Sess, JHP"
BFCAE,KQ3470,Primary (Baseline),KQ,Insuff,VDiff,LowRepro,Inconclusive,KQ,Mated,A:A,P,0.0,8.0,9ML,P,,"Same Model, Same SubSess, Polygonal, FMJ"
BFCAE,KQ3535,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:B,G,,,040,G,,"Same Model, Diff Sess, JHP"
BFCAE,KQ3545,Primary (Baseline),KQ,Excl,Easy,HiRepro,NonMatch,KQ,Nonmated,A:C,G,,,040,G,,"Diff Make, FMJ"
BFCAE,KQ3730,Primary (Baseline),KQ,ID,Easy,HiRepro,Match,KQ,Nonmated,A:A,P,,,038,P,,"Diff Make, JHP"
BFCAE,KQ3731,Primary (Baseline),KQ,LeanExcl,Norm,HiRepro,NonMatch,KQ,Nonmated,A:B,G,,,9ML,G,,"Diff Model, JHP"
BFCAE,KQ3996,Primary (Baseline),KQ,ID,Easy,HiRepro,Match,KQ,Mated,A:B,G,0.0,8.0,040,G,,"Same Model, Same SubSess, FMJ"
BFCAE,KQ4020,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:B,P,,,040,P,,"Same Model, Diff Sess, JHP"
BFCAE,KQ4041,Primary (Baseline),KQ,ID,Norm,ModRepro,Match,KQ,Mated,A:A,P,0.0,8.0,9ML,P,,"Same Model, Same SubSess, Polygonal, FMJ"
BFCAE,KQ4234,Primary (Baseline),KQ,Insuff,Norm,LowRepro,Inconclusive,KQ,Nonmated,A:B,G,,,9ML,G,,"Same Model, Diff Sess, FMJ"
BFCAE,KQ4310,Primary (Baseline),KQ,ID,Easy,HiRepro,Match,KQ,Mated,A:B,G,10.0,28.0,9ML,G,,"Same Model, Same Sess, FMJ"
BFCAE,KQ4485,Primary (Baseline),KQ,ID,Norm,LowRepro,Match,KQ,Mated,A:A,P,0.0,8.0,9ML,P,,"Same Model, Same SubSess, FMJ"
BFCAE,KQ4490,Primary (Baseline),KQ,Excl,Easy,HiRepro,NonMatch,KQ,Nonmated,A:B,G,,,9ML,G,,"Diff Make, FMJ"
BFCAE,KQ4590,Primary (Baseline),KQ,ID,Easy,HiRepro,Match,KQ,Mated,A:B,G,30.0,48.0,040,G,,"Same Model, Same Sess, JHP"
BFCAE,KQ4803,Primary (Baseline),KQ,LeanExcl,Easy,HiRepro,NonMatch,KQ,Mated,A:B,G,0.0,8.0,9ML,G,,"Same Model, Same SubSess, FMJ"
BFCAE,KQ4876,Primary (Baseline),KQ,ID,Norm,ModRepro,Match,KQ,Mated,A:A,P,0.0,8.0,040,P,,"Same Model, Same SubSess, FMJ"
BFCAE,KQ4915,Primary (Baseline),KQ,LeanExcl,Norm,HiRepro,NonMatch,KQ,Nonmated,A:B,G,,,040,G,,"Same Model, Diff Sess, JHP"
BFGNG,KQ1061,Primary (Baseline),KQ,ID,VEasy,HiRepro,Match,KQ,Mated,A:A,P,0.0,8.0,038,P,,"Same Model, Same SubSess, JHP"
BFGNG,KQ1296,Primary (Baseline),KQ,Insuff,Diff,ModRepro,Inconclusive,KQ,Nonmated,A:C,G,,,038,G,,"Same Model, Diff Sess, FMJ"
BFGNG,KQ1553,Primary (Baseline),KQ,ID,VEasy,HiRepro,Match,KQ,Mated,A:B,G,10.0,28.0,038,G,,"Same Model, Same Sess, JHP"
BFGNG,KQ2294,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, Polygonal, FMJ"
BFGNG,KQ2352,Primary (Baseline),KQ,Insuff,Norm,HiRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Diff Model, FMJ"
BFGNG,KQ2616,Primary (Baseline),KQ,Insuff,Norm,HiRepro,Inconclusive,KQ,Nonmated,A:A,P,,,038,P,,"Same Model, Diff Sess, FMJ"
BFGNG,KQ2924,Primary (Baseline),KQ,ID,VEasy,HiRepro,Match,KQ,Mated,A:A,P,0.0,8.0,9ML,P,,"Same Model, Same SubSess, FMJ"
BFGNG,KQ3575,Primary (Baseline),KQ,Excl,VEasy,HiRepro,NonMatch,KQ,Nonmated,A:B,G,,,9ML,G,,"Diff Make, FMJ"
BFGNG,KQ3716,Primary (Baseline),KQ,Excl,VEasy,HiRepro,NonMatch,KQ,Nonmated,A:C,G,,,9ML,G,,"Diff Make, FMJ"
BFGNG,KQ3873,Primary (Baseline),KQ,Insuff,Diff,ModRepro,Inconclusive,KQ,Nonmated,A:B,G,,,9ML,G,,"Same Model, Diff Sess, FMJ"
BFGNG,KQ4004,Primary (Baseline),KQ,LeanExcl,Norm,HiRepro,NonMatch,KQ,Nonmated,A:A,P,,,038,P,,"Diff Make, FMJ"
BFGNG,KQ4228,Primary (Baseline),KQ,Excl,VEasy,HiRepro,NonMatch,KQ,Nonmated,A:B,B,,,040,B,,"Diff Make, JHP"
BFGNG,KQ4461,Primary (Baseline),KQ,ID,Norm,ModRepro,Match,KQ,Mated,A:B,G,10.0,28.0,9ML,G,,"Same Model, Same Sess, JHP"
BFGNG,KQ4769,Primary (Baseline),KQ,Insuff,Norm,HiRepro,Inconclusive,KQ,Nonmated,A:B,G,,,9ML,G,,"Same Model, Diff Sess, FMJ"
BFGNG,KQ4782,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Mated,A:A,P,0.0,8.0,9ML,P,,"Same Model, Same SubSess, Polygonal, FMJ"
BFHXU,KQ1032,Primary (Baseline),KQ,Insuff,VDiff,LowRepro,Inconclusive,KQ,Mated,A:A,P,0.0,8.0,9ML,P,,"Same Model, Same SubSess, Polygonal, FMJ"
BFHXU,KQ1115,Primary (Baseline),KQ,ID,Easy,HiRepro,Match,KQ,Mated,A:B,G,30.0,48.0,9ML,G,,"Same Model, Same Sess, JHP"
BFHXU,KQ1148,Primary (2nd assignments),KQ,LeanExcl,Diff,HiRepro,NonMatch,KQ,Nonmated,A:B,G,,,9ML,G,,"Same Model, Diff Sess, JHP"
BFHXU,KQ1148,Primary (Baseline),KQ,LeanExcl,Easy,HiRepro,NonMatch,KQ,Nonmated,A:B,G,,,9ML,G,,"Same Model, Diff Sess, JHP"
BFHXU,KQ1320,Primary (Baseline),KQ,Insuff,Diff,ModRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Diff Make, JHP"
BFHXU,KQ1325,Primary (Baseline),KQ,ID,Norm,ModRepro,Match,KQ,Mated,A:A,P,60.0,78.0,038,P,,"Same Model, Diff Sess, FMJ"
BFHXU,KQ1360,Primary (Baseline),KQ,Insuff,VDiff,HiRepro,Inconclusive,KQ,Nonmated,A:B,G,,,9ML,G,,"Same Model, Diff Sess, JHP"
BFHXU,KQ1383,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Same Model, Diff Sess, JHP"
BFHXU,KQ1504,Primary (2nd assignments),KQ,ID,Norm,HiRepro,Match,KQ,Mated,A:B,B,0.0,8.0,9ML,B,,"Same Model, Same SubSess, JHP"
BFHXU,KQ1504,Primary (Baseline),KQ,ID,Norm,HiRepro,Match,KQ,Mated,A:B,B,0.0,8.0,9ML,B,,"Same Model, Same SubSess, JHP"
BFHXU,KQ1595,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, Polygonal, FMJ"
BFHXU,KQ1608,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Diff Model, JHP"
BFHXU,KQ1927,Primary (Baseline),KQ,Insuff,Norm,HiRepro,Inconclusive,KQ,Nonmated,A:C,B,,,9ML,B,,"Diff Model, FMJ, Poor quality"
BFHXU,KQ1956,Primary (Baseline),KQ,LeanExcl,Diff,ModRepro,NonMatch,KQ,Nonmated,A:B,G,,,038,G,,"Diff Model, FMJ"
BFHXU,KQ2046,Supplemental,KQ,Insuff,VDiff,LowRepro,Inconclusive,KQ,Nonmated,A:A,P,,,038,P,,"Same Model, Diff Sess, FMJ"
BFHXU,KQ2455,Primary (Baseline),KQ,ID,Norm,HiRepro,Match,KQ,Mated,A:A,G,20.0,38.0,9ML,G,,"Same Model, Same Sess, JHP"
BFHXU,KQ2480,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:C,B,,,9ML,B,,"Diff Model, FMJ, Poor quality"
BFHXU,KQ2488,Primary (Baseline),KQ,Excl,VEasy,LowRepro,NonMatch,KQ,Nonmated,A:B,G,,,9ML,G,,"Diff Make, FMJ"
BFHXU,KQ2517,Primary (Baseline),KQ,LeanExcl,Diff,LowRepro,NonMatch,KQ,Nonmated,A:C,G,,,038,G,,"Diff Model, FMJ"
BFHXU,KQ2608,Primary (Baseline),KQ,ID,Easy,HiRepro,Match,KQ,Mated,A:B,G,0.0,8.0,9ML,G,,"Same Model, Same SubSess, FMJ"
BFHXU,KQ2645,Primary (2nd assignments),KQ,Excl,VEasy,HiRepro,NonMatch,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, FMJ"
BFHXU,KQ2645,Primary (Baseline),KQ,Excl,VEasy,HiRepro,NonMatch,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, FMJ"
BFHXU,KQ2709,Primary (Baseline),KQ,Insuff,Norm,HiRepro,Inconclusive,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, JHP"
BFHXU,KQ2713,Supplemental,KQ,Insuff,VDiff,LowRepro,Inconclusive,KQ,Nonmated,A:C,G,,,038,G,,"Same Model, Diff Sess, FMJ"
BFHXU,KQ2877,Supplemental,KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:B,B,,,040,B,,"Same Model, Diff Sess, JHP"
BFHXU,KQ2884,Primary (Baseline),KQ,LeanExcl,Norm,HiRepro,NonMatch,KQ,Nonmated,A:B,G,,,9ML,G,,"Same Model, Diff Sess, FMJ"
BFHXU,KQ2923,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Same Model, Diff Sess, JHP"
BFHXU,KQ2928,Supplemental,KQ,LeanExcl,Easy,HiRepro,NonMatch,KQ,Nonmated,A:B,G,,,9ML,G,,"Diff Make, FMJ"
BFHXU,KQ2932,Primary (Baseline),KQ,ID,Norm,ModRepro,Match,KQ,Mated,A:C,B,0.0,8.0,038,B,,"Same Model, Same SubSess, FMJ, Poor quality"
BFHXU,KQ2971,Primary (Baseline),KQ,Insuff,Norm,LowRepro,Inconclusive,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, Polygonal, FMJ"
BFHXU,KQ2981,Primary (Baseline),KQ,Insuff,VDiff,LowRepro,Inconclusive,KQ,Nonmated,A:A,G,,,038,G,,"Diff Make, FMJ"
BFHXU,KQ3015,Primary (Baseline),KQ,Insuff,Diff,ModRepro,Inconclusive,KQ,Nonmated,A:B,G,,,9ML,G,,"Same Model, Diff Sess, JHP"
BFHXU,KQ3119,Primary (Baseline),KQ,Excl,Norm,HiRepro,NonMatch,KQ,Nonmated,A:C,G,,,9ML,G,,"Same Model, Diff Sess, FMJ"
BFHXU,KQ3272,Primary (Baseline),KQ,Insuff,VDiff,LowRepro,Inconclusive,KQ,Nonmated,A:A,P,,,038,P,,"Diff Model, FMJ"
BFHXU,KQ3412,Primary (Baseline),KQ,Insuff,Diff,ModRepro,Inconclusive,KQ,Nonmated,A:B,G,,,9ML,G,,"Same Model, Diff Sess, JHP"
BFHXU,KQ3535,Primary (Baseline),KQ,Insuff,VDiff,LowRepro,Inconclusive,KQ,Nonmated,A:B,G,,,040,G,,"Same Model, Diff Sess, JHP"
BFHXU,KQ3563,Primary (Baseline),KQ,Insuff,VDiff,LowRepro,Inconclusive,KQ,Mated,A:A,P,0.0,8.0,9ML,P,,"Same Model, Same SubSess, Polygonal, FMJ"
BFHXU,KQ3730,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:A,P,,,038,P,,"Diff Make, JHP"
BFHXU,KQ3805,Primary (2nd assignments),KQ,Insuff,VDiff,LowRepro,Inconclusive,KQ,Mated,A:B,G,100.0,118.0,040,G,,"Same Model, Diff Sess, FMJ"
BFHXU,KQ3805,Primary (Baseline),KQ,Insuff,VDiff,ModRepro,Inconclusive,KQ,Mated,A:B,G,100.0,118.0,040,G,,"Same Model, Diff Sess, FMJ"
BFHXU,KQ3869,Primary (2nd assignments),KQ,Insuff,Diff,ModRepro,Inconclusive,KQ,Nonmated,A:A,P,,,038,P,,"Diff Model, JHP"
BFHXU,KQ3869,Primary (Baseline),KQ,Insuff,Diff,ModRepro,Inconclusive,KQ,Nonmated,A:A,P,,,038,P,,"Diff Model, JHP"
BFHXU,KQ3940,Supplemental,KQ,LeanID,VDiff,LowRepro,Match,KQ,Nonmated,A:B,G,,,9ML,G,,"Same Model, Diff Sess, JHP"
BFHXU,KQ4111,Primary (Baseline),KQ,Insuff,Norm,HiRepro,Inconclusive,KQ,Nonmated,A:A,P,,,038,P,,"Same Model, Diff Sess, JHP"
BFHXU,KQ4201,Primary (Baseline),KQ,Excl,VEasy,HiRepro,NonMatch,KQ,Nonmated,A:A,P,,,9ML,P,,"Diff Make, JHP"
BFHXU,KQ4371,Primary (Baseline),KQ,ID,Norm,ModRepro,Match,KQ,Mated,A:A,P,0.0,8.0,9ML,P,,"Same Model, Same SubSess, FMJ"
BFHXU,KQ4404,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, FMJ"
BFHXU,KQ4405,Supplemental,KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Same Model, Diff Sess, FMJ"
BFHXU,KQ4455,Primary (Baseline),KQ,LeanExcl,Norm,HiRepro,NonMatch,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, JHP"
BFHXU,KQ4470,Supplemental,KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, JHP"
BFHXU,KQ4490,Primary (Baseline),KQ,Excl,VEasy,HiRepro,NonMatch,KQ,Nonmated,A:B,G,,,9ML,G,,"Diff Make, FMJ"
BFHXU,KQ4552,Supplemental,KQ,Insuff,VDiff,LowRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Same Model, Diff Sess, JHP"
BFHXU,KQ4667,Primary (Baseline),KQ,Insuff,VDiff,LowRepro,Inconclusive,KQ,Mated,A:B,G,30.0,48.0,9ML,G,,"Same Model, Same Sess, FMJ"
BFHXU,KQ4813,Primary (Baseline),KQ,Insuff,Diff,ModRepro,Inconclusive,KQ,Nonmated,A:B,G,,,9ML,G,,"Diff Model, JHP"
BFHXU,KQ4856,Primary (Baseline),KQ,ID,VEasy,HiRepro,Match,KQ,Mated,A:A,P,0.0,8.0,9ML,P,,"Same Model, Same SubSess, FMJ"
BFHXU,KQ4860,Primary (Baseline),KQ,ID,VEasy,HiRepro,Match,KQ,Mated,A:A,P,0.0,8.0,9ML,P,,"Same Model, Same SubSess, JHP"
BFHXU,KQ4876,Primary (Baseline),KQ,ID,Diff,LowRepro,Match,KQ,Mated,A:A,P,0.0,8.0,040,P,,"Same Model, Same SubSess, FMJ"
BFHXU,KQ4917,Primary (Baseline),KQ,ID,VEasy,HiRepro,Match,KQ,Mated,A:C,G,0.0,8.0,9ML,G,,"Same Model, Same SubSess, FMJ"
BFMXA,KQ1032,Primary (Baseline),KQ,LeanID,Diff,LowRepro,Match,KQ,Mated,A:A,P,0.0,8.0,9ML,P,,"Same Model, Same SubSess, Polygonal, FMJ"
BFMXA,KQ1325,Primary (Baseline),KQ,LeanID,Diff,LowRepro,Match,KQ,Mated,A:A,P,60.0,78.0,038,P,,"Same Model, Diff Sess, FMJ"
BFMXA,KQ1346,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Diff Make, FMJ"
BFMXA,KQ2364,Primary (Baseline),KQ,Insuff,Diff,ModRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Same Model, Diff Sess, JHP"
BFMXA,KQ2517,Primary (Baseline),KQ,LeanExcl,Diff,LowRepro,NonMatch,KQ,Nonmated,A:C,G,,,038,G,,"Diff Model, FMJ"
BFMXA,KQ3119,Primary (Baseline),KQ,LeanID,Norm,ModRepro,Match,KQ,Nonmated,A:C,G,,,9ML,G,,"Same Model, Diff Sess, FMJ"
BFMXA,KQ3683,Primary (Baseline),KQ,LeanExcl,Diff,LowRepro,NonMatch,KQ,Nonmated,A:A,P,,,038,P,,"Same Model, Diff Sess, FMJ"
BFMXA,KQ4391,Primary (Baseline),KQ,LeanExcl,Norm,LowRepro,NonMatch,KQ,Nonmated,A:A,P,,,9ML,P,,"Diff Model, JHP"
BFMXA,KQ4628,Primary (Baseline),KQ,LeanExcl,Norm,ModRepro,NonMatch,KQ,Nonmated,A:B,G,,,038,G,,"Diff Model, JHP"
BFMXA,KQ4917,Primary (Baseline),KQ,ID,VEasy,HiRepro,Match,KQ,Mated,A:C,G,0.0,8.0,9ML,G,,"Same Model, Same SubSess, FMJ"
BFNCX,KQ1043,Primary (Baseline),KQ,ID,Norm,HiRepro,Match,KQ,Mated,A:B,G,0.0,8.0,9ML,G,,"Same Model, Same SubSess, JHP"
BFNCX,KQ1211,Primary (Baseline),KQ,LeanExcl,Norm,HiRepro,NonMatch,KQ,Nonmated,A:B,G,,,038,G,,"Same Model, Diff Sess, JHP"
BFNCX,KQ1360,Primary (Baseline),KQ,Excl,Diff,HiRepro,NonMatch,KQ,Nonmated,A:B,G,,,9ML,G,,"Same Model, Diff Sess, JHP"
BFNCX,KQ1386,Primary (Baseline),KQ,LeanExcl,Norm,LowRepro,NonMatch,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, Polygonal, FMJ"
BFNCX,KQ1608,Primary (Baseline),KQ,Insuff,Norm,ModRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Diff Model, JHP"
BFNCX,KQ1715,Primary (Baseline),KQ,LeanExcl,Norm,ModRepro,NonMatch,KQ,Mated,A:A,P,0.0,8.0,9ML,P,,"Same Model, Same SubSess, Polygonal, FMJ"
BFNCX,KQ1761,Primary (Baseline),KQ,NoValue,na,na,Inconclusive,KQ,Nonmated,A:C,B,,,9ML,B,,"Same Model, Diff Sess, FMJ, Poor quality"
BFNCX,KQ1927,Primary (Baseline),KQ,NoValue,na,na,Inconclusive,KQ,Nonmated,A:C,B,,,9ML,B,,"Diff Model, FMJ, Poor quality"
BFNCX,KQ1956,Primary (Baseline),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:B,G,,,038,G,,"Diff Model, FMJ"
BFNCX,KQ1983,Primary (Baseline),KQ,ID,Norm,ModRepro,Match,KQ,Mated,A:B,G,0.0,8.0,9ML,G,,"Same Model, Same SubSess, JHP"
BFNCX,KQ2164,Primary (Baseline),KQ,LeanID,Diff,LowRepro,Match,KQ,Mated,A:A,P,0.0,8.0,038,P,,"Same Model, Same SubSess, FMJ"
BFNCX,KQ2313,Primary (Baseline),KQ,Insuff,Norm,LowRepro,Inconclusive,KQ,Nonmated,A:B,G,,,9ML,G,,"Same Model, Diff Sess, FMJ"
BFNCX,KQ2354,Primary (Baseline),KQ,Excl,Easy,ModRepro,NonMatch,KQ,Nonmated,A:A,P,,,040,P,,"Diff Make, JHP"
BFNCX,KQ2397,Primary (Baseline),KQ,ID,Norm,ModRepro,Match,KQ,Nonmated,A:B,G,,,038,G,,"Diff Make, FMJ"
BFNCX,KQ2426,Primary (Baseline),KQ,ID,Norm,ModRepro,Match,KQ,Mated,A:A,P,40.0,58.0,038,P,,"Same Model, Diff Sess, JHP"
BFNCX,KQ2488,Primary (Baseline),KQ,Excl,Norm,ModRepro,NonMatch,KQ,Nonmated,A:B,G,,,9ML,G,,"Diff Make, FMJ"
BFNCX,KQ2709,Primary (Baseline),KQ,LeanExcl,Diff,ModRepro,NonMatch,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, JHP"
BFNCX,KQ2739,Primary (Baseline),KQ,Excl,Norm,ModRepro,NonMatch,KQ,Nonmated,A:A,P,,,040,P,,"Diff Make, JHP"
BFNCX,KQ2755,Primary (Baseline),KQ,Excl,Norm,HiRepro,NonMatch,KQ,Nonmated,A:B,G,,,038,G,,"Same Model, Diff Sess, JHP"
BFNCX,KQ2759,Primary (2nd assignments),KQ,Insuff,Diff,LowRepro,Inconclusive,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, JHP"
BFNCX,KQ2759,Primary (Baseline),KQ,LeanExcl,VDiff,ModRepro,NonMatch,KQ,Nonmated,A:A,P,,,9ML,P,,"Same Model, Diff Sess, JHP"
BFNCX,KQ2839,Primary (2nd assignments),KQ,ID,Norm,LowRepro,Match,KQ,Mated,A:B,B,0.0,8.0,040,B,,"Same Model, Same SubSess, JHP"
BFNCX,KQ2839,Primary (Baseline),KQ,ID,Diff,ModRepro,Match,KQ,Mated,A:B,B,0.0,8.0,040,B,,"Same Model, Same SubSess, JHP"
