name,ppId,averageRating,reviewCount,currentMin,currentMax,originalMin,originalMax,priceType,preOrder,boostedPP,customerFavourite,marketingLabel,bottomBadges,upperLeftBadge,mapPrice,originalPriceLabel,sephoraIn,showComparison,bulletedCopyAttrs,minSavePrice,maxSavePrice,currentPriceLabel,truckItemIn,ecoRebate,skuId,currencyCode,brand,skuSwatch,pdpUrl,availabilityStatus,bundleStatusBadge,subDivision,enableMiniPDP,fpacPriceMax,fpacPriceMin,fpacCoupon,bundleIndicator,appendSKUId,firstActivationDate,imagesInfo.thumbnailImageId,imagesInfo.altThumbnailImageId,videoId,channelMessage,ppShotType,product_url,date_scraped,search_term
"Rachael Ray Cucina Ceramic Non-Stick 12.5"" Frying Pan",ppr5008488108,4.8446,148.0,44.99,44.99,65.0,65.0,SALE,False,False,False,,,,False,original,False,True,"['Included: 1 12.5 Inch Fry Pan(s)', 'Features: Dishwasher Safe, Even Heating, Ceramic Coating, Oven Safe, Non-Stick', 'Cooktop Compatibility: Gas, Glass, Ceramic, Electric', 'Manufacturer Warranty: Lifetime Limited', 'Recommended Utensil Material: Wood, Nylon, Silicone']",30.0,30.0,SALE,False,False,78266320018,USD,rachael ray,"[{'colorName': 'Almond', 'swatchImageId': 'DP1028202409173292S.tif', 'colorizedImageId': 'DP1028202409173191M.tif', 'colorSeqNum': 1, 'skuId': '78266320018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1028202409174107M.tif', 'colorSeq': 0}, {'imgId': 'DP1028202409174005M.tif', 'colorSeq': 1}, {'imgId': 'DP1028202409173904M.tif', 'colorSeq': 2}]}, {'colorName': 'Marine Blue', 'swatchImageId': 'DP1031202409214921S.tif', 'colorizedImageId': 'DP1031202409214819M.tif', 'colorSeqNum': 2, 'skuId': '78266330018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1031202409215735M.tif', 'colorSeq': 0}, {'imgId': 'DP1031202409215633M.tif', 'colorSeq': 1}, {'imgId': 'DP1031202409215530M.tif', 'colorSeq': 2}]}, {'colorName': 'Peppercorn', 'swatchImageId': 'DP1028202409175331S.tif', 'colorizedImageId': 'DP1028202409175229M.tif', 'colorSeqNum': 3, 'skuId': '78266340018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1028202409180145M.tif', 'colorSeq': 0}, {'imgId': 'DP1028202409180043M.tif', 'colorSeq': 1}, {'imgId': 'DP1028202409175941M.tif', 'colorSeq': 2}]}]",/p/rachael-ray-cucina-ceramic-non-stick-125-frying-pan/ppr5008488108?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2024-10-28T22:03:36,DP1028202409173191M.tif,DP1028202409174107M.tif,,available online only,,https://www.jcpenney.com/p/rachael-ray-cucina-ceramic-non-stick-125-frying-pan/ppr5008488108?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
"Circulon Steelshield Stainless Steel 14"" Wok with Lid",ppr5008337501,4.4286,56.0,139.99,139.99,235.0,235.0,SALE,False,False,False,,,,False,original,False,True,"['# Pieces In Set: 2', 'Features: Even Heating, Non-Stick, Dishwasher Safe, Induction Safe, Oven Safe, Heat Resistant Handle', 'Cooktop Compatibility: Gas, Induction, Ceramic, Glass, Electric', 'Manufacturer Warranty: Lifetime Limited', 'Recommended Utensil Material: Silicone, Nylon, Wood']",40.0,40.0,SALE,False,False,78256300018,USD,circulon,"[{'colorName': 'Silver', 'swatchImageId': 'DP0314202317005101S.tif', 'colorizedImageId': 'DP0301202307130506M.tif', 'colorSeqNum': 1, 'skuId': '78256300018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0306202311532737M.tif', 'colorSeq': 0}, {'imgId': 'DP0306202311532633M.tif', 'colorSeq': 1}, {'imgId': 'DP0306202311532530M.tif', 'colorSeq': 2}]}]",/p/circulon-steelshield-stainless-steel-14-wok-with-lid/ppr5008337501?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2023-03-01T22:03:21,DP0301202307130506M.tif,DP0306202311532737M.tif,,,,https://www.jcpenney.com/p/circulon-steelshield-stainless-steel-14-wok-with-lid/ppr5008337501?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
T-Fal Essentials Aluminum Non-Stick Sauce Pan,ppr5007898427,5.0,1.0,29.99,29.99,40.0,40.0,SALE,False,False,False,,,,False,original,False,True,"['Included: 1 3 Qt. Saucepan(s) With Lid(s)', 'Features: Non-Stick, Dishwasher Safe', 'Manufacturer Warranty: Lifetime Limited', 'Recommended Utensil Material: Nylon', 'Care: Dishwasher Safe']",0.0,0.0,SALE,False,False,78243810018,USD,t-fal,"[{'colorName': 'Black', 'swatchImageId': 'DP1215202207153853S.tif', 'colorizedImageId': 'DP1215202207153750M.tif', 'colorSeqNum': 1, 'skuId': '78243810018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1215202207154162M.tif', 'colorSeq': 0}, {'imgId': 'DP1215202207154059M.tif', 'colorSeq': 1}, {'imgId': 'DP1215202207153956M.tif', 'colorSeq': 2}]}]",/p/t-fal-essentials-aluminum-non-stick-sauce-pan/ppr5007898427?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,26.99,26.99,SALEFORU,False,False,2019-08-23T22:04:15,DP1215202207153750M.tif,DP1215202207154162M.tif,,,,https://www.jcpenney.com/p/t-fal-essentials-aluminum-non-stick-sauce-pan/ppr5007898427?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
Farberware Glide Copper Ceramic 2-pc. Nonstick Frying Pan,ppr5007819209,4.5,18.0,44.99,44.99,75.0,75.0,SALE,False,False,False,,,,False,original,False,True,"['# Pieces In Set: 2', 'Included: 1 9.25 Inch Skillet(s), 1 11.25 Inch Skillet(s)', 'Features: Non-Stick, Dishwasher Safe, Ceramic Coating, Oven Safe, Stain Resistant, Heat Resistant Handle', 'Cooktop Compatibility: Electric, Gas', 'Manufacturer Warranty: Lifetime Limited']",40.0,40.0,SALE,False,False,78241660018,USD,farberware,"[{'colorName': 'Black', 'swatchImageId': 'DP0622202311470690S.tif', 'colorizedImageId': 'DP0622202311470587M.tif', 'colorSeqNum': 1, 'skuId': '78241660018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0622202311471000M.tif', 'colorSeq': 0}, {'imgId': 'DP0622202311470897M.tif', 'colorSeq': 1}, {'imgId': 'DP0622202311470793M.tif', 'colorSeq': 2}]}]",/p/farberware-glide-copper-ceramic-2-pc-nonstick-frying-pan/ppr5007819209?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2019-09-20T22:03:09,DP0622202311470587M.tif,DP0622202311471000M.tif,,available online only,,https://www.jcpenney.com/p/farberware-glide-copper-ceramic-2-pc-nonstick-frying-pan/ppr5007819209?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
"Joyce Chen Cast Iron 14"" Wok",ppr5008353448,1.0,1.0,49.99,49.99,56.0,56.0,SALE,False,False,False,,,,False,original,False,True,"['Included: 1 14 Inch Wok(s)', 'Features: Oven Safe', 'Cooktop Compatibility: Gas, Ceramic, Electric, Induction, Glass', 'Manufacturer Warranty: Lifetime Limited', 'Recommended Utensil Material: Wood']",10.0,10.0,SALE,False,False,78257530018,USD,joyce chen,"[{'colorName': 'Black', 'swatchImageId': 'DP0419202311222371S.tif', 'colorizedImageId': 'DP0419202311222164M.tif', 'colorSeqNum': 1, 'skuId': '78257530018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0419202311222267M.tif', 'colorSeq': 0}, {'imgId': 'DP0419202311222577M.tif', 'colorSeq': 1}, {'imgId': 'DP0419202311222474M.tif', 'colorSeq': 2}]}]",/p/joyce-chen-cast-iron-14-wok/ppr5008353448?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2023-04-25T11:03:57,DP0419202311222164M.tif,DP0419202311222267M.tif,,,,https://www.jcpenney.com/p/joyce-chen-cast-iron-14-wok/ppr5008353448?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
"KitchenAid Hard Anodized 13""x15.75"" Non-Stick Roasting Pan",ppr5008171162,4.8667,45.0,154.99,154.99,230.0,230.0,SALE,False,False,False,,,,False,original,False,True,"['Features: Non-Stick, Hard Anodized, Stain Resistant, Oven Safe', 'Cooktop Compatibility: Ceramic', 'Manufacturer Warranty: Lifetime Limited', 'Recommended Utensil Material: Wood, Nylon, Silicone', 'Maximum Temp (f): 430 Degrees F']",32.0,32.0,SALE,False,False,78242840083,USD,kitchenaid,"[{'colorName': 'Black', 'swatchImageId': 'DP1002202113011855S.tif', 'colorizedImageId': 'DP1002202113011849M.tif', 'colorSeqNum': 1, 'skuId': '78242840083', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1002202113011859M.tif', 'colorSeq': 0}, {'imgId': 'DP1002202113011898M.tif', 'colorSeq': 1}, {'imgId': 'DP1002202113011894M.tif', 'colorSeq': 2}]}]",/p/kitchenaid-hard-anodized-13x1575-non-stick-roasting-pan/ppr5008171162?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2022-04-22T15:05:12,DP1002202113011849M.tif,DP1002202113011859M.tif,,,,https://www.jcpenney.com/p/kitchenaid-hard-anodized-13x1575-non-stick-roasting-pan/ppr5008171162?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
BergHOFF® Neo 5-qt. Oval Cast Iron Casserole Dish,pp5007120007,5.0,9.0,159.99,159.99,181.0,181.0,SALE,False,False,False,,,,False,original,False,True,"['Included: 1 5 Qt. Dutch Oven(s) With Lid(s)', 'Care: Hand Wash', 'Material: Cast Iron', 'Country of Origin: Imported']",11.0,11.0,SALE,False,False,78204450026,USD,berghoff,"[{'colorName': 'Green', 'swatchImageId': 'DP0916202109015297S.tif', 'colorizedImageId': 'DP0916202109015289M.tif', 'colorSeqNum': 1, 'skuId': '78204450026', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0916202109015281M.tif', 'colorSeq': 0}]}, {'colorName': 'Orange', 'swatchImageId': 'DP0916202109015301S.tif', 'colorizedImageId': 'DP0916202109015293M.tif', 'colorSeqNum': 2, 'skuId': '78204450034', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0401201617044988M.tif', 'colorSeq': 0}, {'imgId': 'DP0916202109015285M.tif', 'colorSeq': 1}]}, {'colorName': 'Purple', 'swatchImageId': 'DP0521202315012801S.tif', 'colorizedImageId': 'DP0521202315012491M.tif', 'colorSeqNum': 3, 'skuId': '78204450042', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0521202315012594M.tif', 'colorSeq': 1}, {'imgId': 'DP0521202315012697M.tif', 'colorSeq': 2}, {'imgId': 'DP0521202315012904M.tif', 'colorSeq': 3}]}]",/p/berghoff-neo-5-qt-oval-cast-iron-casserole-dish/pp5007120007?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2016-08-26T00:00:00,DP0916202109015289M.tif,DP0916202109015281M.tif,,available online only,,https://www.jcpenney.com/p/berghoff-neo-5-qt-oval-cast-iron-casserole-dish/pp5007120007?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
BergHOFF Leo Glints Ceramic Non-Stick 2-pc. Frypan Set,ppr5008487294,5.0,2.0,89.99,89.99,135.0,135.0,SALE,False,False,False,,,"[{'name': 'Few Left', 'priority': 1, 'urlParam': 'fewleft'}]",False,original,False,True,"['# Pieces In Set: 2', 'Features: Even Heating, Ptfe Free, Non-Stick, Ergonomic Handle, Induction Safe, Ceramic Coating, Pfoa Free', 'Cooktop Compatibility: Electric, Gas, Induction, Ceramic, Glass', 'Manufacturer Warranty: 1 Year Limited', 'Recommended Utensil Material: Silicone, Wood, Nylon']",33.0,33.0,SALE,False,False,78243470018,USD,berghoff,"[{'colorName': 'Spirit', 'swatchImageId': 'DP1007202409145989S.tif', 'colorizedImageId': 'DP1007202409145887M.tif', 'colorSeqNum': 1, 'skuId': '78243470018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1007202409150601M.tif', 'colorSeq': 0}, {'imgId': 'DP1007202409150499M.tif', 'colorSeq': 1}, {'imgId': 'DP1007202409150398M.tif', 'colorSeq': 2}]}]",/p/berghoff-leo-glints-ceramic-non-stick-2-pc-frypan-set/ppr5008487294?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2024-10-25T15:05:40,DP1007202409145887M.tif,DP1007202409150601M.tif,,available online only,,https://www.jcpenney.com/p/berghoff-leo-glints-ceramic-non-stick-2-pc-frypan-set/ppr5008487294?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
"Anolon Advanced Home Hard Anodized 8.5"" Skillet",ppr5008247432,4.6808,260.0,34.99,34.99,60.0,60.0,SALE,False,False,False,,,,False,original,False,True,"['Included: 1 8.5 Inch Skillet(s)', 'Features: Non-Stick, Heat Resistant Handle, Even Heating, Oven Safe, Hard Anodized', 'Cooktop Compatibility: Electric, Ceramic, Gas, Glass', 'Manufacturer Warranty: Lifetime Limited', 'Recommended Utensil Material: Nylon, Wood, Silicone']",41.0,41.0,SALE,False,False,78251690018,USD,anolon,"[{'colorName': 'Moonstone', 'swatchImageId': 'DP0527202207031535S.tif', 'colorizedImageId': 'DP0527202207031534M.tif', 'colorSeqNum': 1, 'skuId': '78251690018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0621202213070050M.tif', 'colorSeq': 0}, {'imgId': 'DP0621202213065947M.tif', 'colorSeq': 1}, {'imgId': 'DP0621202213065843M.tif', 'colorSeq': 2}]}]",/p/anolon-advanced-home-hard-anodized-85-skillet/ppr5008247432?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2022-05-27T22:02:39,DP0527202207031534M.tif,DP0621202213070050M.tif,,,,https://www.jcpenney.com/p/anolon-advanced-home-hard-anodized-85-skillet/ppr5008247432?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
Oster Sangerfield 6 Quart Stainless Steel Casserole with Steamer Insert and Lid,ppr5007695653,5.0,2.0,38.99,38.99,52.0,52.0,SALE,False,False,False,,,,False,original,False,True,"['Features: Even Heating, Stain Resistant', 'Recommended Utensil Material: Silicone, Wood', 'Care: Hand Wash', 'Material: Stainless Steel', 'Country of Origin: Imported']",0.0,0.0,SALE,False,False,78239480018,USD,oster,"[{'colorName': 'Silver', 'swatchImageId': 'DP0306201809095088S.jpg', 'colorizedImageId': 'DP0301201811022351M.tif', 'colorSeqNum': 1, 'skuId': '78239480018', 'defaultSwatch': False}]",/p/oster-sangerfield-6-quart-stainless-steel-casserole-with-steamer-insert-and-lid/ppr5007695653?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,35.09,35.09,SALEFORU,False,False,2018-03-06T00:00:00,DP0301201811022351M.tif,,,available online only,,https://www.jcpenney.com/p/oster-sangerfield-6-quart-stainless-steel-casserole-with-steamer-insert-and-lid/ppr5007695653?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
"Hell's Kitchen Hybrid Stainless Steel 12"" Wok",ppr5008625173,,,139.99,139.99,230.0,230.0,SALE,False,False,False,,,"[{'name': 'NEW', 'priority': 1, 'urlParam': 'new'}]",False,original,False,True,"['Features: Dishwasher Safe', 'Manufacturer Warranty: 1 Year', 'Shape: Round', 'Care: Dishwasher Safe', 'Material: Stainless Steel']",0.0,0.0,SALE,False,False,78218430026,USD,hell's kitchen,"[{'colorName': 'Silver', 'swatchImageId': 'DP1210202517024934S.tif', 'colorizedImageId': 'DP1210202517024830M.tif', 'colorSeqNum': 1, 'skuId': '78218430026', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1210202517025250M.tif', 'colorSeq': 0}, {'imgId': 'DP1210202517025145M.tif', 'colorSeq': 1}, {'imgId': 'DP1210202517025041M.tif', 'colorSeq': 2}]}]",/p/hells-kitchen-hybrid-stainless-steel-12-wok/ppr5008625173?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,125.99,125.99,SALEFORU,False,False,2025-11-11T07:09:55,DP1210202517024830M.tif,DP1210202517025250M.tif,,available online only,,https://www.jcpenney.com/p/hells-kitchen-hybrid-stainless-steel-12-wok/ppr5008625173?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
"Farberware Millennium Stainless Steel 12.25"" Skillet",ppr5008641751,5.0,1.0,44.99,44.99,75.0,75.0,SALE,False,False,False,,,"[{'name': 'NEW', 'priority': 1, 'urlParam': 'new'}]",False,original,False,True,"['Features: Dishwasher Safe, Induction Safe, Oven Safe', 'Cooktop Compatibility: Electric', 'Manufacturer Warranty: Lifetime Limited', 'Recommended Utensil Material: Silicone, Nylon, Metal, Wood', 'Shape: Round']",40.0,40.0,SALE,False,False,78220760026,USD,farberware,"[{'colorName': 'Stainless Steel', 'swatchImageId': 'DP1121202507143022S.tif', 'colorizedImageId': 'DP1121202507142917M.tif', 'colorSeqNum': 1, 'skuId': '78220760026', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1121202507142708M.tif', 'colorSeq': 0}, {'imgId': 'DP1121202507143961M.tif', 'colorSeq': 1}, {'imgId': 'DP1121202507143856M.tif', 'colorSeq': 2}]}]",/p/farberware-millennium-stainless-steel-1225-skillet/ppr5008641751?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2025-12-04T15:05:09,DP1121202507142917M.tif,DP1121202507142708M.tif,,available online only,,https://www.jcpenney.com/p/farberware-millennium-stainless-steel-1225-skillet/ppr5008641751?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
"Farberware Radiant 8"" Non-Stick Frying Pan",ppr5008441165,4.6923,65.0,16.99,16.99,25.0,25.0,SALE,False,False,False,,"[{'name': 'Shop the Collection', 'priority': 1, 'urlParam': 'collection'}]",,False,original,False,True,"['Included: 1 8 Inch Fry Pan(s)', 'Features: Oven Safe, Even Heating, Non-Stick, Heat Resistant Handle, Stain Resistant, Ergonomic Handle, Dishwasher Safe', 'Cooktop Compatibility: Glass, Gas, Ceramic, Electric', 'Manufacturer Warranty: Lifetime Limited', 'Recommended Utensil Material: Nylon, Silicone, Wood']",32.0,32.0,SALE,False,False,78264080018,USD,farberware,"[{'colorName': 'Champagne', 'swatchImageId': 'DP0325202407221233S.tif', 'colorizedImageId': 'DP0325202407221131M.tif', 'colorSeqNum': 1, 'skuId': '78264080018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0425202407190625M.tif', 'colorSeq': 0}, {'imgId': 'DP0425202407190523M.tif', 'colorSeq': 1}, {'imgId': 'DP0425202407190422M.tif', 'colorSeq': 2}]}]",/p/farberware-radiant-8-non-stick-frying-pan/ppr5008441165?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2024-04-18T21:02:23,DP0325202407221131M.tif,DP0425202407190625M.tif,7826408A_V_VA_NATURAL,,,https://www.jcpenney.com/p/farberware-radiant-8-non-stick-frying-pan/ppr5008441165?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
"KitchenAid 5-Ply Clad Stainless Steel 12.25"" Frying Pan",ppr5008056731,4.8929,28.0,109.99,109.99,200.0,200.0,SALE,False,False,False,,,,False,original,False,True,"['Included: 1 12.5 Inch Skillet(s) With Lid(s)', 'Features: Dishwasher Safe, Induction Safe, Non-Stick, Broiler Safe, Oven Safe, Metal Utensil Safe, Heat Resistant Handle, Stain Resistant', 'Cooktop Compatibility: Induction, Ceramic, Gas, Glass', 'Manufacturer Warranty: Lifetime Limited', 'Recommended Utensil Material: Silicone, Wood, Metal, Nylon']",45.0,45.0,SALE,False,False,78201890026,USD,kitchenaid,"[{'colorName': 'Silver', 'swatchImageId': 'DP1002202113011307S.tif', 'colorizedImageId': 'DP1002202113011295M.tif', 'colorSeqNum': 1, 'skuId': '78201890026', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1002202113011299M.tif', 'colorSeq': 0}, {'imgId': 'DP1002202113011303M.tif', 'colorSeq': 2}, {'imgId': 'DP1002202113011291M.tif', 'colorSeq': 4}]}]",/p/kitchenaid-5-ply-clad-stainless-steel-1225-frying-pan/ppr5008056731?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2020-12-09T22:05:45,DP1002202113011295M.tif,DP1002202113011299M.tif,,,,https://www.jcpenney.com/p/kitchenaid-5-ply-clad-stainless-steel-1225-frying-pan/ppr5008056731?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
"Anolon Advanced Home Hard Anodized 11"" Square Grill Pan with Pour Spouts",ppr5008247466,4.7544,114.0,54.99,54.99,100.0,100.0,SALE,False,False,False,,,,False,original,False,True,"['Included: 1 11 Inch Grill Pan(s)', 'Features: Even Heating, Non-Stick, Oven Safe, Hard Anodized, Shatter Resistant Lid, Heat Resistant Handle', 'Cooktop Compatibility: Glass, Ceramic, Gas, Electric', 'Manufacturer Warranty: Lifetime Limited', 'Recommended Utensil Material: Wood, Silicone, Nylon']",45.0,45.0,SALE,False,False,78251290018,USD,anolon,"[{'colorName': 'Onyx', 'swatchImageId': 'DP0527202207031118S.tif', 'colorizedImageId': 'DP0527202207031117M.tif', 'colorSeqNum': 1, 'skuId': '78251290018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0622202215052979M.tif', 'colorSeq': 0}, {'imgId': 'DP0622202215052877M.tif', 'colorSeq': 1}, {'imgId': 'DP0622202215052773M.tif', 'colorSeq': 2}]}]",/p/anolon-advanced-home-hard-anodized-11-square-grill-pan-with-pour-spouts/ppr5008247466?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2022-05-27T22:02:30,DP0527202207031117M.tif,DP0622202215052979M.tif,7825129A_V_VA_ONYX,,,https://www.jcpenney.com/p/anolon-advanced-home-hard-anodized-11-square-grill-pan-with-pour-spouts/ppr5008247466?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
