name,ppId,averageRating,reviewCount,currentMin,currentMax,originalMin,originalMax,priceType,preOrder,boostedPP,customerFavourite,marketingLabel,upperLeftBadge,mapPrice,originalPriceLabel,sephoraIn,showComparison,bulletedCopyAttrs,minSavePrice,maxSavePrice,currentPriceLabel,truckItemIn,ecoRebate,skuId,currencyCode,brand,skuSwatch,pdpUrl,availabilityStatus,bundleStatusBadge,subDivision,enableMiniPDP,fpacPriceMax,fpacPriceMin,fpacCoupon,bundleIndicator,appendSKUId,firstActivationDate,imagesInfo.thumbnailImageId,imagesInfo.altThumbnailImageId,bottomBadges,videoId,channelMessage,promotionMessages,ppShotType,product_url,date_scraped,search_term
PUMA Mens Lightweight Big and Tall Track Jacket,ppr5008459549,,,45.0,45.0,60.0,60.0,SALE,False,False,False,,,False,original,False,True,"['Closure Type: Zipper', 'Fit: Loose Fit', 'Neckline: Mock Neck', 'Pocket Types: 2 Front Slip Pocket(s)', 'Sleeve Length: Long Sleeve']",25.0,25.0,SALE,False,False,58018200034,USD,puma,"[{'colorName': 'Puma Black', 'swatchImageId': 'DP0704202513001740S.tif', 'colorizedImageId': 'DP0704202513001531M.tif', 'colorSeqNum': 1, 'skuId': '58018200034', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0704202513001844M.tif', 'colorSeq': 0}, {'imgId': 'DP0704202513001635M.tif', 'colorSeq': 1}]}, {'colorName': 'Puma Navy Htr', 'swatchImageId': 'DP0320202507144220S.tif', 'colorizedImageId': 'DP0320202507144012M.tif', 'colorSeqNum': 2, 'skuId': '58018200224', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0320202507144324M.tif', 'colorSeq': 0}, {'imgId': 'DP0320202507144115M.tif', 'colorSeq': 1}, {'imgId': 'DP0227202509062263M.tif', 'colorSeq': 2}]}]",/p/puma-mens-lightweight-big-and-tall-track-jacket/ppr5008459549?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,580,True,,,,False,False,2025-02-27T22:03:18,DP0704202513001531M.tif,DP0704202513001844M.tif,,,,,,https://www.jcpenney.com/p/puma-mens-lightweight-big-and-tall-track-jacket/ppr5008459549?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Hallstatt® Mens Midweight Puffer Vest,ppr5008614059,,,45.0,45.0,45.0,45.0,ORIGINAL,False,False,False,,,False,original,False,True,"['Features: Full Zip', 'Closure Type: Zipper', 'Fit: Regular Fit', 'Neckline: Mock Neck', 'Pocket Types: 2 Side Slip Pocket(s)']",0.0,0.0,ORIGINAL,False,False,54532370075,USD,hallstatt,"[{'colorName': 'Rust', 'swatchImageId': 'DP1001202507095483S.tif', 'colorizedImageId': 'DP1001202507095275M.tif', 'colorSeqNum': 1, 'skuId': '54532360083', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1001202507095065M.tif', 'colorSeq': 0}, {'imgId': 'DP1001202507095379M.tif', 'colorSeq': 1}, {'imgId': 'DP1001202507095170M.tif', 'colorSeq': 2}]}, {'colorName': 'Black', 'swatchImageId': 'DP1001202507105025S.tif', 'colorizedImageId': 'DP1001202507104816M.tif', 'colorSeqNum': 2, 'skuId': '54532450083', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1001202507104605M.tif', 'colorSeq': 0}, {'imgId': 'DP1001202507104920M.tif', 'colorSeq': 1}, {'imgId': 'DP1001202507104711M.tif', 'colorSeq': 2}]}, {'colorName': 'Navy', 'swatchImageId': 'DP1001202507100110S.tif', 'colorizedImageId': 'DP1001202507095901M.tif', 'colorSeqNum': 3, 'skuId': '54532370075', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1001202507095693M.tif', 'colorSeq': 0}, {'imgId': 'DP1001202507100005M.tif', 'colorSeq': 1}, {'imgId': 'DP1001202507095796M.tif', 'colorSeq': 2}]}]",/p/hallstatt-mens-midweight-puffer-vest/ppr5008614059?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,545,True,31.5,31.5,YULETIDE,False,False,2025-10-01T22:03:21,DP1001202507095275M.tif,DP1001202507095065M.tif,,,available online only,,,https://www.jcpenney.com/p/hallstatt-mens-midweight-puffer-vest/ppr5008614059?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Smiths Workwear Sherpa Lined Flannel Mens Midweight Shirt Jacket,ppr5008485729,,,65.8,65.8,94.0,94.0,SALE,False,False,False,,,False,original,False,True,"['Features: Sherpa Lined', 'Closure Type: Button', 'Fit: Regular Fit', 'Neckline: Collar Neck', 'Pocket Types: 2 Side Slip Pocket(s), 2 Chest Button Pocket(s)']",0.0,0.0,SALE,False,False,54527580075,USD,smiths workwear,"[{'colorName': 'Blue Black', 'swatchImageId': 'DP1003202407072670S.tif', 'colorizedImageId': 'DP1003202407072465M.tif', 'colorSeqNum': 1, 'skuId': '54527560075', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1003202407072261M.tif', 'colorSeq': 0}, {'imgId': 'DP1003202407072567M.tif', 'colorSeq': 1}, {'imgId': 'DP1003202407073076M.tif', 'colorSeq': 2}]}, {'colorName': 'Black White', 'swatchImageId': 'DP1003202407074906S.tif', 'colorizedImageId': 'DP1003202407074702M.tif', 'colorSeqNum': 2, 'skuId': '54527580075', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1003202407074499M.tif', 'colorSeq': 0}, {'imgId': 'DP1003202407074804M.tif', 'colorSeq': 1}, {'imgId': 'DP1003202407075312M.tif', 'colorSeq': 2}]}, {'colorName': 'Navy White', 'swatchImageId': 'DP1003202407081142S.tif', 'colorizedImageId': 'DP1003202407080939M.tif', 'colorSeqNum': 3, 'skuId': '54527600075', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1003202407080736M.tif', 'colorSeq': 0}, {'imgId': 'DP1003202407081041M.tif', 'colorSeq': 1}, {'imgId': 'DP1003202407081550M.tif', 'colorSeq': 2}]}]",/p/smiths-workwear-sherpa-lined-flannel-mens-midweight-shirt-jacket/ppr5008485729?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,545,True,46.06,46.06,YULETIDE,False,False,2025-04-16T11:04:07,DP1003202407072465M.tif,DP1003202407072261M.tif,,,available online only,,,https://www.jcpenney.com/p/smiths-workwear-sherpa-lined-flannel-mens-midweight-shirt-jacket/ppr5008485729?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Van Heusen Essential Mens Shirt Jacket,ppr5008552720,,,23.99,49.99,80.0,80.0,SALE,False,False,False,,,False,original,False,True,"['Features: Quick Dry', 'Closure Type: Snap', 'Neckline: Collar Neck', 'Pocket Types: 2 Chest Flap Pockets(s)', 'Sleeve Length: Long Sleeve']",37.0,70.0,SALE,False,False,51204930067,USD,van heusen,"[{'colorName': 'Dusty Olive Hthr', 'swatchImageId': 'DP0821202507121042S.tif', 'colorizedImageId': 'DP0821202507120832M.tif', 'colorSeqNum': 1, 'skuId': '51204930067', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0821202507120937M.tif', 'colorSeq': 0}, {'imgId': 'DP0821202507120623M.tif', 'colorSeq': 2}, {'imgId': 'DP0821202507120727M.tif', 'colorSeq': 5}]}, {'colorName': 'Blue Indigo Hthr', 'swatchImageId': 'DP0828202509021988S.tif', 'colorizedImageId': 'DP0821202507121251M.tif', 'colorSeqNum': 2, 'skuId': '51204940067', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0821202507121356M.tif', 'colorSeq': 0}, {'imgId': 'DP0821202507121146M.tif', 'colorSeq': 1}]}]",/p/van-heusen-essential-mens-shirt-jacket/ppr5008552720?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,512,True,,,,False,False,2025-10-17T14:42:18,DP0821202507120832M.tif,DP0821202507120937M.tif,,,,,,https://www.jcpenney.com/p/van-heusen-essential-mens-shirt-jacket/ppr5008552720?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Levi's® Mens Hooded Water Resistant Midweight Softshell Jacket,ppr5008539677,,,90.0,90.0,150.0,150.0,SALE,False,False,False,,,False,original,False,True,"['Features: Wind Resistant, Hooded, Full Zip, Interior Pockets, Water Resistant', 'Closure Type: Zipper', 'Fit: Regular Fit', 'Neckline: Hooded Neck', 'Pocket Types: 1 Inside Slip Pocket(s), 2 Front Slip Pocket(s), 1 Chest Zip Pocket(s)']",40.0,40.0,SALE,False,False,51810620067,USD,levi's,"[{'colorName': 'Olive', 'swatchImageId': 'DP0502202511025844S.tif', 'colorizedImageId': 'DP0502202511025635M.tif', 'colorSeqNum': 1, 'skuId': '51810620265', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0502202513005191M.tif', 'colorSeq': 0}, {'imgId': 'DP0502202513004982M.tif', 'colorSeq': 1}, {'imgId': 'DP0502202513005399M.tif', 'colorSeq': 2}]}, {'colorName': 'Black', 'swatchImageId': 'DP0502202511025740S.tif', 'colorizedImageId': 'DP0502202511025531M.tif', 'colorSeqNum': 2, 'skuId': '51810620067', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0502202513005086M.tif', 'colorSeq': 0}, {'imgId': 'DP0502202513004878M.tif', 'colorSeq': 1}, {'imgId': 'DP0502202513005295M.tif', 'colorSeq': 2}]}]",/p/levis-mens-hooded-water-resistant-midweight-softshell-jacket/ppr5008539677?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,518,True,,,,False,False,2025-06-04T11:03:33,DP0502202511025635M.tif,DP0502202513005191M.tif,,,available online only,,,https://www.jcpenney.com/p/levis-mens-hooded-water-resistant-midweight-softshell-jacket/ppr5008539677?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Stafford Mens Plaid Classic Fit Sport Coat,ppr5008501293,5.0,1.0,99.99,99.99,198.0,198.0,SALE,False,False,False,,"[{'name': 'Only at JCP', 'priority': 1, 'urlParam': 'onlyatjcp'}]",False,original,False,True,"['Front Style: Single Breasted', 'Features: Lined', 'Closure Type: Button', 'Fit: Classic Fit', 'Pocket Types: 1 Chest Slip Pocket(s), 2 Front Flap Pocket(s), 1 Inside Button Pocket(s)']",0.0,0.0,SALE,False,False,55207650026,USD,stafford,"[{'colorName': 'Tan Rust Plaid', 'swatchImageId': 'DP0527202511033489S.tif', 'colorizedImageId': 'DP0527202511033280M.tif', 'colorSeqNum': 1, 'skuId': '55207650026', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0527202511033070M.tif', 'colorSeq': 0}, {'imgId': 'DP0527202511033384M.tif', 'colorSeq': 1}, {'imgId': 'DP0527202511033175M.tif', 'colorSeq': 2}]}]",/p/stafford-mens-plaid-classic-fit-sport-coat/ppr5008501293?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,552,True,69.99,69.99,YULETIDE,False,False,2025-08-30T04:23:20,DP0527202511033280M.tif,DP0527202511033070M.tif,,,,,,https://www.jcpenney.com/p/stafford-mens-plaid-classic-fit-sport-coat/ppr5008501293?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Champion Mens Hooded Lightweight Windbreaker,ppr5008062765,4.5152,66.0,19.99,19.99,50.0,50.0,CLEARANCE,False,False,False,,"[{'name': 'Few Left', 'priority': 1, 'urlParam': 'fewleft'}]",False,original,False,True,"['Features: Wind Resistant, Hooded', 'Closure Type: Zipper', 'Fit: Regular Fit', 'Pocket Types: 2 Front Slip Pocket(s)', 'Sleeve Length: Long Sleeve']",60.0,60.0,CLEARANCE,False,False,98101520661,USD,champion,"[{'colorName': 'Black', 'swatchImageId': 'DP0629202107062762S.tif', 'colorizedImageId': 'DP0512202507271651M.tif', 'colorSeqNum': 1, 'skuId': '98101520067', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0512202507271443M.tif', 'colorSeq': 0}]}, {'colorName': 'Navy', 'swatchImageId': 'DP0216202107025449S.tif', 'colorizedImageId': 'DP0514202507260414M.tif', 'colorSeqNum': 2, 'skuId': '98101520661', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0512202507271548M.tif', 'colorSeq': 0}]}]",/p/champion-mens-hooded-lightweight-windbreaker/ppr5008062765?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,981,True,,,,False,False,2021-02-25T05:01:09,DP0512202507271651M.tif,DP0512202507271443M.tif,,,,,,https://www.jcpenney.com/p/champion-mens-hooded-lightweight-windbreaker/ppr5008062765?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
adidas Mens Lightweight Windbreaker,ppr5008313278,5.0,1.0,24.49,24.49,70.0,70.0,CLEARANCE,False,False,False,,"[{'name': 'Few Left', 'priority': 1, 'urlParam': 'fewleft'}]",False,original,False,True,"['Closure Type: Zipper', 'Fit: Regular Fit', 'Pocket Types: 2 Front Slip Pocket(s)', 'Sleeve Length: Long Sleeve', 'Warmth Factor: Lightweight']",65.0,65.0,CLEARANCE,False,False,57703050067,USD,adidas,"[{'colorName': 'Black', 'swatchImageId': 'DP0607202307183140S.tif', 'colorizedImageId': 'DP0509202507053547M.tif', 'colorSeqNum': 1, 'skuId': '57703050067', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0512202507190566M.tif', 'colorSeq': 0}, {'imgId': 'DP0509202507053652M.tif', 'colorSeq': 1}, {'imgId': 'DP0512202507190461M.tif', 'colorSeq': 4}]}]",/p/adidas-mens-lightweight-windbreaker/ppr5008313278?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,577,True,,,,False,False,2023-06-27T10:34:59,DP0509202507053547M.tif,DP0512202507190566M.tif,,,,,,https://www.jcpenney.com/p/adidas-mens-lightweight-windbreaker/ppr5008313278?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
J. Ferrar Mens Slim Fit Velvet Sport Coat,ppr5008527941,,,59.99,59.99,168.0,168.0,SALE,False,False,False,,"[{'name': 'NEW', 'priority': 1, 'urlParam': 'new'}]",False,original,False,True,"['Front Style: Single Breasted', 'Closure Type: Button', 'Fit: Slim Fit', 'Pocket Types: 2 Front Flap Pocket(s), 1 Chest Slip Pocket(s)', 'Sleeve Length: Long Sleeve']",0.0,0.0,SALE,False,False,55207940026,USD,j. ferrar,"[{'colorName': 'Mauve', 'swatchImageId': 'DP1210202513111194S.tif', 'colorizedImageId': 'DP1210202513110985M.tif', 'colorSeqNum': 1, 'skuId': '55207940026', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1210202513111090M.tif', 'colorSeq': 0}, {'imgId': 'DP1210202513110776M.tif', 'colorSeq': 2}, {'imgId': 'DP1210202513110880M.tif', 'colorSeq': 3}]}]",/p/j-ferrar-mens-slim-fit-velvet-sport-coat/ppr5008527941?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,552,True,41.99,41.99,YULETIDE,False,False,2025-11-07T01:40:47,DP1210202513110985M.tif,DP1210202513111090M.tif,,,,,,https://www.jcpenney.com/p/j-ferrar-mens-slim-fit-velvet-sport-coat/ppr5008527941?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Berne Highland Washed Chore Mens Heavyweight Big and Tall Work Jacket,ppr5008458489,,,175.0,192.0,175.0,192.0,ORIGINAL,False,False,False,,,False,original,False,True,"['Features: Reinforced Seams, Lined', 'Arc Thermal Performance Value (atpv): Not_applicable', 'Closure Type: Zipper', 'Fit: Regular Fit', 'Industry: Construction']",0.0,0.0,ORIGINAL,False,False,54505910117,USD,berne,"[{'colorName': 'Dk Brown', 'swatchImageId': 'DP0607202407104594S.tif', 'colorizedImageId': 'DP0607202407104492M.tif', 'colorSeqNum': 1, 'skuId': '54526300091', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0607202407104390M.tif', 'colorSeq': 0}, {'imgId': 'DP0116202507113930M.tif', 'colorSeq': 1}]}, {'colorName': 'Dark Brown', 'swatchImageId': 'DP0914202209123325S.tif', 'colorizedImageId': 'DP0914202209123222M.tif', 'colorSeqNum': 2, 'skuId': '54505910117', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0914202209123118M.tif', 'colorSeq': 0}]}]",/p/berne-highland-washed-chore-mens-heavyweight-big-and-tall-work-jacket/ppr5008458489?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,545,True,134.4,122.5,YULETIDE,False,False,2024-06-05T06:17:43,DP0607202407104492M.tif,DP0607202407104390M.tif,,,available online only,,,https://www.jcpenney.com/p/berne-highland-washed-chore-mens-heavyweight-big-and-tall-work-jacket/ppr5008458489?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Vintage Leather Straight-Bottom Lambskin Leather Jacket,pp5006220666,4.44,25.0,320.0,320.0,400.0,400.0,SALE,False,False,False,,,False,original,False,True,"['Features: Interior Pockets', 'Closure Type: Zipper', 'Pocket Types: 1 Chest Zip Pocket(s), 2 Front Slip Pocket(s)', 'Sleeve Length: Long Sleeve', 'Warmth Factor: Midweight']",0.0,0.0,SALE,False,False,51870110067,USD,vintage leather,"[{'colorName': 'Black', 'swatchImageId': 'DP1028201517023185S.jpg', 'colorizedImageId': 'DP1028201517023182M.tif', 'colorSeqNum': 1, 'skuId': '51870110067', 'defaultSwatch': False}]",/p/vintage-leather-straight-bottom-lambskin-leather-jacket/pp5006220666?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,518,True,224.0,224.0,YULETIDE,False,False,2015-10-27T00:00:00,DP1028201517023182M.tif,,,,available online only,,,https://www.jcpenney.com/p/vintage-leather-straight-bottom-lambskin-leather-jacket/pp5006220666?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Arizona Mens Lightweight Big and Tall Shirt Jacket,ppr5008531695,,,39.99,39.99,58.0,58.0,SALE,False,False,False,,"[{'name': 'Few Left', 'priority': 1, 'urlParam': 'fewleft'}, {'name': 'Only at JCP', 'priority': 2, 'urlParam': 'onlyatjcp'}]",False,original,False,True,"['Closure Type: Button', 'Neckline: Collar Neck', 'Pocket Types: 2 Chest Flap Pockets(s), 2 Side Slip Pocket(s)', 'Sleeve Length: Long Sleeve', 'Warmth Factor: Lightweight']",0.0,0.0,SALE,False,False,59404380141,USD,arizona,"[{'colorName': 'Mountain Trail', 'swatchImageId': 'DP0903202511010346S.tif', 'colorizedImageId': 'DP0903202511010136M.tif', 'colorSeqNum': 1, 'skuId': '59404380141', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0903202511010241M.tif', 'colorSeq': 0}, {'imgId': 'DP0903202511010031M.tif', 'colorSeq': 1}]}]",/p/arizona-mens-lightweight-big-and-tall-shirt-jacket/ppr5008531695?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,594,True,27.99,27.99,YULETIDE,False,False,2025-09-16T18:34:01,DP0903202511010136M.tif,DP0903202511010241M.tif,,,available online only,,,https://www.jcpenney.com/p/arizona-mens-lightweight-big-and-tall-shirt-jacket/ppr5008531695?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Dockers Mens Hooded Water Resistant Midweight Softshell Jacket,ppr5008515214,,,96.0,96.0,160.0,160.0,SALE,False,False,False,,"[{'name': 'Few Left', 'priority': 1, 'urlParam': 'fewleft'}]",False,original,False,True,"['Features: Hooded, Wind Resistant, Water Resistant', 'Closure Type: Zipper', 'Fit: Regular Fit', 'Neckline: Hooded Neck', 'Pocket Types: 1 Inside Slip Pocket(s), 2 Front Zip Pocket(s)']",0.0,0.0,SALE,False,False,51830330067,USD,dockers,"[{'colorName': 'Black', 'swatchImageId': 'DP0423202507071121S.tif', 'colorizedImageId': 'DP0423202507070912M.tif', 'colorSeqNum': 1, 'skuId': '51830330067', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0423202507071955M.tif', 'colorSeq': 0}, {'imgId': 'DP0423202507071331M.tif', 'colorSeq': 1}, {'imgId': 'DP0423202507071747M.tif', 'colorSeq': 2}]}]",/p/dockers-mens-hooded-water-resistant-midweight-softshell-jacket/ppr5008515214?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,518,True,67.2,67.2,YULETIDE,False,False,2025-08-14T01:10:33,DP0423202507070912M.tif,DP0423202507071955M.tif,,,,,,https://www.jcpenney.com/p/dockers-mens-hooded-water-resistant-midweight-softshell-jacket/ppr5008515214?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Isotoner Adult Womens Poncho Rain Jacket,ppr5008453113,4.0,12.0,15.0,15.0,15.0,15.0,ORIGINAL,False,False,False,,,False,original,False,True,"['Closure Type: Snap', 'Sleeve Length: 3/4 Sleeve', 'Warmth Factor: Lightweight', 'Fiber Content: 60% Polyethylene, 40% Vinyl', 'Coat Style: Rain Ponchos']",0.0,0.0,ORIGINAL,False,False,10131390018,USD,isotoner,"[{'colorName': 'Hunter Green', 'swatchImageId': 'DP0513202415011145S.tif', 'colorizedImageId': 'DP0513202415011043M.tif', 'colorSeqNum': 1, 'skuId': '10131380018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0513202415010941M.tif', 'colorSeq': 0}]}, {'colorName': 'Clear', 'swatchImageId': 'DP0513202415010840S.tif', 'colorizedImageId': 'DP0513202415010738M.tif', 'colorSeqNum': 2, 'skuId': '10131370018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0513202415010637M.tif', 'colorSeq': 0}, {'imgId': 'DP0513202415010535M.tif', 'colorSeq': 1}]}, {'colorName': 'Navy Blue', 'swatchImageId': 'DP0513202415011451S.tif', 'colorizedImageId': 'DP0513202415011349M.tif', 'colorSeqNum': 3, 'skuId': '10131390018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0513202415011246M.tif', 'colorSeq': 0}]}, {'colorName': 'Smoke', 'swatchImageId': 'DP0513202415011757S.tif', 'colorizedImageId': 'DP0513202415011655M.tif', 'colorSeqNum': 4, 'skuId': '10131400018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0513202415011553M.tif', 'colorSeq': 0}]}]",/p/isotoner-adult-womens-poncho-rain-jacket/ppr5008453113?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,101,True,10.5,10.5,YULETIDE,False,False,2024-05-14T10:38:37,DP0513202415011043M.tif,DP0513202415010941M.tif,,,available online only,,,https://www.jcpenney.com/p/isotoner-adult-womens-poncho-rain-jacket/ppr5008453113?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
